9,0,0,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,0,0,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,0,0,9,9,9,1,9,9,9,9,9,9,3,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9
9,0,0,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,0,0,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,0,9
9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,2,9,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9
9,0,0,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,2,9,9,9,9,9,0,0,9
9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,0,9,9,9,9,9,9,9,9,9,4,0,9,9,9,9,9,9,9,9,0,0,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,0,9
9,0,0,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,0,0,9,9,9,9,3,9,9,1,9,0,0,9,9,9,9,1,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9
9,0,0,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,1,9,9,0,0,9
9,0,0,9,9,9,9,3,9,9,4,0,9,9,3,9,9,9,1,0,0,9,9,1,9,9,9,9,9,9,9,9,1,9,9,9,3,9,9,1,0,0,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,4,0,9,9,2,9,9,9,9,9,0,0,9
9,0,0,9,9,1,9,9,9,9,0,0,9,9,9,9,2,9,9,0,0,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,2,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,0,0,9
9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
